Country,Year,Subject Area,Number of Documents,Total Documents,Percentage
Malaysia,2020,ECON,1,203,0.49261083743842365
Malaysia,2020,ENER,4,203,1.9704433497536946
Malaysia,2020,ENGI,18,203,8.866995073891626
Malaysia,2020,ENVI,8,203,3.9408866995073892
Malaysia,2020,HEAL,1,203,0.49261083743842365
Malaysia,2020,IMMU,1,203,0.49261083743842365
Malaysia,2020,MATE,8,203,3.9408866995073892
Malaysia,2020,MATH,1,203,0.49261083743842365
Malaysia,2020,MEDI,32,203,15.763546798029557
Malaysia,2020,MULT,6,203,2.955665024630542
Malaysia,2020,NEUR,1,203,0.49261083743842365
Malaysia,2020,PHAR,1,203,0.49261083743842365
Malaysia,2020,PHYS,79,203,38.91625615763547
Malaysia,2020,PSYC,2,203,0.9852216748768473
Malaysia,2020,SOCI,1,203,0.49261083743842365
Mali,2020,MEDI,1,1,100.0
Malta,2020,MEDI,2,2,100.0
Mauritania,2020,MEDI,2,2,100.0
Mauritius,2020,AGRI,1,1,100.0
Mexico,2020,AGRI,2,110,1.8181818181818181
Mexico,2020,CHEM,1,110,0.9090909090909091
Mexico,2020,COMP,1,110,0.9090909090909091
Mexico,2020,ENER,1,110,0.9090909090909091
Mexico,2020,ENGI,14,110,12.727272727272727
Mexico,2020,MEDI,9,110,8.181818181818182
Mexico,2020,MULT,1,110,0.9090909090909091
Mexico,2020,PHYS,79,110,71.81818181818181
Mexico,2020,PSYC,2,110,1.8181818181818181
Mongolia,2020,MEDI,2,2,100.0
Montenegro,2020,COMP,1,82,1.2195121951219512
Montenegro,2020,ENGI,11,82,13.414634146341465
Montenegro,2020,PHYS,70,82,85.36585365853658
Morocco,2020,DENT,1,3,33.33333333333333
Morocco,2020,MEDI,1,3,33.33333333333333
Morocco,2020,PHYS,1,3,33.33333333333333
Mozambique,2020,MEDI,2,2,100.0
Myanmar,2020,BIOC,1,16,6.25
Myanmar,2020,CHEM,1,16,6.25
Myanmar,2020,ECON,1,16,6.25
Myanmar,2020,IMMU,4,16,25.0
Myanmar,2020,MEDI,5,16,31.25
Myanmar,2020,MULT,1,16,6.25
Myanmar,2020,NEUR,1,16,6.25
Myanmar,2020,PHAR,2,16,12.5
Nepal,2020,AGRI,1,6,16.666666666666664
Nepal,2020,BIOC,1,6,16.666666666666664
Nepal,2020,DENT,1,6,16.666666666666664
Nepal,2020,MEDI,2,6,33.33333333333333
Nepal,2020,PSYC,1,6,16.666666666666664
Netherlands,2020,AGRI,1,47,2.127659574468085
Netherlands,2020,BIOC,5,47,10.638297872340425
Netherlands,2020,DENT,1,47,2.127659574468085
Netherlands,2020,EART,1,47,2.127659574468085
Netherlands,2020,ENER,1,47,2.127659574468085
Netherlands,2020,ENGI,1,47,2.127659574468085
Netherlands,2020,ENVI,1,47,2.127659574468085
Netherlands,2020,MATE,1,47,2.127659574468085
Netherlands,2020,MEDI,19,47,40.42553191489361
Netherlands,2020,MULT,1,47,2.127659574468085
Netherlands,2020,NEUR,2,47,4.25531914893617
Netherlands,2020,PHYS,6,47,12.76595744680851
Netherlands,2020,PSYC,3,47,6.382978723404255
Netherlands,2020,SOCI,3,47,6.382978723404255
Netherlands,2020,VETE,1,47,2.127659574468085
New Zealand,2020,AGRI,3,116,2.586206896551724
New Zealand,2020,ARTS,1,116,0.8620689655172413
New Zealand,2020,COMP,1,116,0.8620689655172413
New Zealand,2020,EART,1,116,0.8620689655172413
New Zealand,2020,ENGI,14,116,12.068965517241379
New Zealand,2020,ENVI,1,116,0.8620689655172413
New Zealand,2020,MEDI,6,116,5.172413793103448
New Zealand,2020,MULT,1,116,0.8620689655172413
New Zealand,2020,PHYS,79,116,68.10344827586206
New Zealand,2020,PSYC,4,116,3.4482758620689653
New Zealand,2020,SOCI,5,116,4.310344827586207
Nicaragua,2020,MEDI,1,1,100.0
Niger,2020,MEDI,1,1,100.0
Nigeria,2020,BIOC,1,19,5.263157894736842
Nigeria,2020,COMP,1,19,5.263157894736842
Nigeria,2020,DENT,1,19,5.263157894736842
Nigeria,2020,MATE,2,19,10.526315789473683
Nigeria,2020,MEDI,9,19,47.368421052631575
Nigeria,2020,MULT,2,19,10.526315789473683
Nigeria,2020,PHAR,1,19,5.263157894736842
Nigeria,2020,PSYC,2,19,10.526315789473683
North Macedonia,2020,DENT,1,5,20.0
North Macedonia,2020,MEDI,2,5,40.0
North Macedonia,2020,MULT,1,5,20.0
North Macedonia,2020,PSYC,1,5,20.0
Norway,2020,AGRI,2,24,8.333333333333332
Norway,2020,BIOC,1,24,4.166666666666666
Norway,2020,EART,1,24,4.166666666666666
Norway,2020,ENER,1,24,4.166666666666666
Norway,2020,ENVI,1,24,4.166666666666666
Norway,2020,MEDI,8,24,33.33333333333333
Norway,2020,MULT,2,24,8.333333333333332
Norway,2020,NEUR,2,24,8.333333333333332
Norway,2020,PHAR,1,24,4.166666666666666
Norway,2020,PHYS,1,24,4.166666666666666
Norway,2020,PSYC,3,24,12.5
Norway,2020,SOCI,1,24,4.166666666666666
Oman,2020,MEDI,1,2,50.0
Oman,2020,PSYC,1,2,50.0
Pakistan,2020,AGRI,2,129,1.550387596899225
Pakistan,2020,BIOC,2,129,1.550387596899225
Pakistan,2020,COMP,11,129,8.527131782945736
Pakistan,2020,ENGI,21,129,16.27906976744186
Pakistan,2020,IMMU,1,129,0.7751937984496124
Pakistan,2020,MATE,2,129,1.550387596899225
Pakistan,2020,MATH,1,129,0.7751937984496124
Pakistan,2020,MEDI,8,129,6.2015503875969
Pakistan,2020,MULT,1,129,0.7751937984496124
Pakistan,2020,PHYS,77,129,59.68992248062015
Pakistan,2020,PSYC,2,129,1.550387596899225
Pakistan,2020,VETE,1,129,0.7751937984496124
Palestine,2020,MEDI,1,4,25.0
Palestine,2020,MULT,1,4,25.0
Palestine,2020,PHYS,1,4,25.0
Palestine,2020,PSYC,1,4,25.0
Panama,2020,DENT,1,2,50.0
Panama,2020,MEDI,1,2,50.0
Papua New Guinea,2020,MEDI,1,1,100.0
Paraguay,2020,BIOC,1,3,33.33333333333333
Paraguay,2020,MEDI,2,3,66.66666666666666
Peru,2020,BIOC,1,10,10.0
Peru,2020,EART,1,10,10.0
Peru,2020,MEDI,3,10,30.0
Peru,2020,MULT,1,10,10.0
Peru,2020,PHAR,2,10,20.0
Peru,2020,PSYC,2,10,20.0
Philippines,2020,BIOC,2,38,5.263157894736842
Philippines,2020,CENG,1,38,2.631578947368421
Philippines,2020,CHEM,1,38,2.631578947368421
Philippines,2020,COMP,1,38,2.631578947368421
Philippines,2020,EART,2,38,5.263157894736842
Philippines,2020,ENGI,1,38,2.631578947368421
Philippines,2020,ENVI,1,38,2.631578947368421
Philippines,2020,IMMU,1,38,2.631578947368421
Philippines,2020,MEDI,23,38,60.526315789473685
Philippines,2020,MULT,2,38,5.263157894736842
Philippines,2020,NEUR,1,38,2.631578947368421
Philippines,2020,PSYC,1,38,2.631578947368421
Philippines,2020,VETE,1,38,2.631578947368421
Poland,2020,AGRI,3,122,2.459016393442623
Poland,2020,BUSI,1,122,0.819672131147541
Poland,2020,CENG,1,122,0.819672131147541
Poland,2020,COMP,1,122,0.819672131147541
Poland,2020,EART,2,122,1.639344262295082
Poland,2020,ENER,1,122,0.819672131147541
Poland,2020,ENGI,14,122,11.475409836065573
Poland,2020,MATE,2,122,1.639344262295082
Poland,2020,MATH,1,122,0.819672131147541
Poland,2020,MEDI,10,122,8.19672131147541
Poland,2020,MULT,1,122,0.819672131147541
Poland,2020,NEUR,4,122,3.278688524590164
Poland,2020,PHYS,79,122,64.75409836065575
Poland,2020,PSYC,2,122,1.639344262295082
Portugal,2020,BIOC,1,115,0.8695652173913043
Portugal,2020,CENG,1,115,0.8695652173913043
Portugal,2020,COMP,1,115,0.8695652173913043
Portugal,2020,ENGI,16,115,13.91304347826087
Portugal,2020,IMMU,1,115,0.8695652173913043
Portugal,2020,MATE,1,115,0.8695652173913043
Portugal,2020,MEDI,8,115,6.956521739130435
Portugal,2020,MULT,1,115,0.8695652173913043
Portugal,2020,NEUR,1,115,0.8695652173913043
Portugal,2020,PHAR,1,115,0.8695652173913043
Portugal,2020,PHYS,78,115,67.82608695652173
Portugal,2020,PSYC,4,115,3.4782608695652173
Portugal,2020,SOCI,1,115,0.8695652173913043
Puerto Rico,2020,COMP,1,91,1.098901098901099
Puerto Rico,2020,ENGI,14,91,15.384615384615385
Puerto Rico,2020,PHYS,76,91,83.51648351648352
Qatar,2020,BUSI,1,48,2.083333333333333
Qatar,2020,PHYS,47,48,97.91666666666666
Romania,2020,EART,1,12,8.333333333333332
Romania,2020,ECON,1,12,8.333333333333332
Romania,2020,ENGI,1,12,8.333333333333332
Romania,2020,MEDI,3,12,25.0
Romania,2020,MULT,2,12,16.666666666666664
Romania,2020,NEUR,1,12,8.333333333333332
Romania,2020,PHYS,1,12,8.333333333333332
Romania,2020,PSYC,2,12,16.666666666666664
Russian Federation,2020,AGRI,5,121,4.132231404958678
Russian Federation,2020,CHEM,1,121,0.8264462809917356
Russian Federation,2020,COMP,1,121,0.8264462809917356
Russian Federation,2020,DENT,1,121,0.8264462809917356
Russian Federation,2020,EART,2,121,1.6528925619834711
Russian Federation,2020,ENGI,16,121,13.223140495867769
Russian Federation,2020,MATE,1,121,0.8264462809917356
Russian Federation,2020,MATH,2,121,1.6528925619834711
Russian Federation,2020,MEDI,9,121,7.43801652892562
Russian Federation,2020,MULT,1,121,0.8264462809917356
Russian Federation,2020,PHYS,80,121,66.11570247933885
Russian Federation,2020,PSYC,2,121,1.6528925619834711
Rwanda,2020,BIOC,1,2,50.0
Rwanda,2020,MEDI,1,2,50.0
Saudi Arabia,2020,AGRI,1,31,3.225806451612903
Saudi Arabia,2020,BIOC,2,31,6.451612903225806
Saudi Arabia,2020,CHEM,3,31,9.67741935483871
Saudi Arabia,2020,COMP,2,31,6.451612903225806
Saudi Arabia,2020,DENT,1,31,3.225806451612903
Saudi Arabia,2020,ENER,2,31,6.451612903225806
Saudi Arabia,2020,ENVI,2,31,6.451612903225806
Saudi Arabia,2020,HEAL,1,31,3.225806451612903
Saudi Arabia,2020,IMMU,1,31,3.225806451612903
Saudi Arabia,2020,MATE,1,31,3.225806451612903
Saudi Arabia,2020,MEDI,10,31,32.25806451612903
Saudi Arabia,2020,MULT,1,31,3.225806451612903
Saudi Arabia,2020,PHAR,1,31,3.225806451612903
Saudi Arabia,2020,PHYS,2,31,6.451612903225806
Saudi Arabia,2020,PSYC,1,31,3.225806451612903
Senegal,2020,MEDI,3,5,60.0
Senegal,2020,MULT,1,5,20.0
Senegal,2020,PSYC,1,5,20.0
Serbia,2020,AGRI,1,103,0.9708737864077669
Serbia,2020,CHEM,1,103,0.9708737864077669
Serbia,2020,COMP,1,103,0.9708737864077669
Serbia,2020,DENT,1,103,0.9708737864077669
Serbia,2020,ENGI,15,103,14.563106796116504
Serbia,2020,MEDI,5,103,4.854368932038835
Serbia,2020,MULT,1,103,0.9708737864077669
Serbia,2020,PHYS,76,103,73.7864077669903
Serbia,2020,PSYC,2,103,1.9417475728155338
Singapore,2020,AGRI,5,75,6.666666666666667
Singapore,2020,BIOC,3,75,4.0
Singapore,2020,CHEM,2,75,2.666666666666667
Singapore,2020,COMP,3,75,4.0
Singapore,2020,DENT,2,75,2.666666666666667
Singapore,2020,EART,3,75,4.0
Singapore,2020,ENGI,2,75,2.666666666666667
Singapore,2020,ENVI,1,75,1.3333333333333335
Singapore,2020,HEAL,1,75,1.3333333333333335
Singapore,2020,MATH,1,75,1.3333333333333335
Singapore,2020,MEDI,40,75,53.333333333333336
Singapore,2020,MULT,5,75,6.666666666666667
Singapore,2020,NEUR,1,75,1.3333333333333335
Singapore,2020,PSYC,3,75,4.0
Singapore,2020,SOCI,3,75,4.0
Slovakia,2020,CHEM,1,14,7.142857142857142
Slovakia,2020,EART,1,14,7.142857142857142
Slovakia,2020,MATE,3,14,21.428571428571427
Slovakia,2020,MATH,2,14,14.285714285714285
Slovakia,2020,MEDI,2,14,14.285714285714285
Slovakia,2020,MULT,1,14,7.142857142857142
Slovakia,2020,PHYS,2,14,14.285714285714285
Slovakia,2020,PSYC,2,14,14.285714285714285
Slovenia,2020,BIOC,1,11,9.090909090909092
Slovenia,2020,CHEM,1,11,9.090909090909092
Slovenia,2020,COMP,1,11,9.090909090909092
Slovenia,2020,DENT,1,11,9.090909090909092
Slovenia,2020,EART,1,11,9.090909090909092
Slovenia,2020,ENER,1,11,9.090909090909092
Slovenia,2020,MEDI,2,11,18.181818181818183
Slovenia,2020,MULT,1,11,9.090909090909092
Slovenia,2020,PHYS,1,11,9.090909090909092
Slovenia,2020,PSYC,1,11,9.090909090909092
South Africa,2020,BIOC,3,31,9.67741935483871
South Africa,2020,DENT,1,31,3.225806451612903
South Africa,2020,ENER,1,31,3.225806451612903
South Africa,2020,MATE,2,31,6.451612903225806
South Africa,2020,MEDI,14,31,45.16129032258064
South Africa,2020,MULT,2,31,6.451612903225806
South Africa,2020,PHAR,2,31,6.451612903225806
South Africa,2020,PHYS,2,31,6.451612903225806
South Africa,2020,PSYC,2,31,6.451612903225806
South Africa,2020,SOCI,2,31,6.451612903225806
South Korea,2020,AGRI,1,176,0.5681818181818182
South Korea,2020,BIOC,6,176,3.4090909090909087
South Korea,2020,CENG,1,176,0.5681818181818182
South Korea,2020,CHEM,6,176,3.4090909090909087
South Korea,2020,COMP,4,176,2.272727272727273
South Korea,2020,EART,2,176,1.1363636363636365
South Korea,2020,ENER,2,176,1.1363636363636365
South Korea,2020,ENGI,15,176,8.522727272727272
South Korea,2020,ENVI,6,176,3.4090909090909087
South Korea,2020,IMMU,1,176,0.5681818181818182
South Korea,2020,MATE,3,176,1.7045454545454544
South Korea,2020,MEDI,42,176,23.863636363636363
South Korea,2020,MULT,1,176,0.5681818181818182
South Korea,2020,NEUR,1,176,0.5681818181818182
South Korea,2020,PHYS,79,176,44.88636363636363
South Korea,2020,PSYC,3,176,1.7045454545454544
South Korea,2020,SOCI,3,176,1.7045454545454544
Spain,2020,AGRI,1,128,0.78125
Spain,2020,BIOC,1,128,0.78125
Spain,2020,CHEM,1,128,0.78125
Spain,2020,COMP,1,128,0.78125
Spain,2020,EART,1,128,0.78125
Spain,2020,ENGI,15,128,11.71875
Spain,2020,IMMU,3,128,2.34375
Spain,2020,MATE,2,128,1.5625
Spain,2020,MEDI,15,128,11.71875
Spain,2020,MULT,1,128,0.78125
Spain,2020,PHYS,80,128,62.5
Spain,2020,PSYC,5,128,3.90625
Spain,2020,SOCI,2,128,1.5625
Sri Lanka,2020,BIOC,1,99,1.0101010101010102
Sri Lanka,2020,COMP,3,99,3.0303030303030303
Sri Lanka,2020,DENT,1,99,1.0101010101010102
Sri Lanka,2020,EART,1,99,1.0101010101010102
Sri Lanka,2020,ENGI,15,99,15.151515151515152
Sri Lanka,2020,MATE,1,99,1.0101010101010102
Sri Lanka,2020,MEDI,2,99,2.0202020202020203
Sri Lanka,2020,PHYS,75,99,75.75757575757575
Sudan,2020,DENT,1,6,16.666666666666664
Sudan,2020,MEDI,4,6,66.66666666666666
Sudan,2020,PSYC,1,6,16.666666666666664
Swaziland,2020,MEDI,1,1,100.0
Sweden,2020,AGRI,3,43,6.976744186046512
Sweden,2020,BIOC,3,43,6.976744186046512
Sweden,2020,CENG,1,43,2.3255813953488373
Sweden,2020,CHEM,2,43,4.651162790697675
Sweden,2020,COMP,1,43,2.3255813953488373
Sweden,2020,DENT,2,43,4.651162790697675
Sweden,2020,EART,3,43,6.976744186046512
Sweden,2020,ECON,2,43,4.651162790697675
Sweden,2020,ENVI,2,43,4.651162790697675
Sweden,2020,HEAL,1,43,2.3255813953488373
Sweden,2020,MATE,4,43,9.30232558139535
Sweden,2020,MATH,1,43,2.3255813953488373
Sweden,2020,MEDI,7,43,16.27906976744186
Sweden,2020,MULT,4,43,9.30232558139535
Sweden,2020,PHYS,3,43,6.976744186046512
Sweden,2020,PSYC,3,43,6.976744186046512
Sweden,2020,SOCI,1,43,2.3255813953488373
Switzerland,2020,AGRI,2,128,1.5625
Switzerland,2020,BIOC,3,128,2.34375
Switzerland,2020,COMP,3,128,2.34375
Switzerland,2020,DENT,1,128,0.78125
Switzerland,2020,ENGI,15,128,11.71875
Switzerland,2020,IMMU,1,128,0.78125
Switzerland,2020,MATE,1,128,0.78125
Switzerland,2020,MEDI,12,128,9.375
Switzerland,2020,MULT,2,128,1.5625
Switzerland,2020,NEUR,2,128,1.5625
Switzerland,2020,PHAR,2,128,1.5625
Switzerland,2020,PHYS,81,128,63.28125
Switzerland,2020,PSYC,3,128,2.34375
Syrian Arab Republic,2020,MEDI,1,1,100.0
Taiwan,2020,AGRI,2,184,1.0869565217391304
Taiwan,2020,BIOC,5,184,2.717391304347826
Taiwan,2020,BUSI,1,184,0.5434782608695652
Taiwan,2020,CENG,6,184,3.260869565217391
Taiwan,2020,CHEM,5,184,2.717391304347826
Taiwan,2020,COMP,4,184,2.1739130434782608
Taiwan,2020,EART,3,184,1.6304347826086956
Taiwan,2020,ENGI,17,184,9.239130434782608
Taiwan,2020,ENVI,6,184,3.260869565217391
Taiwan,2020,HEAL,1,184,0.5434782608695652
Taiwan,2020,MATE,5,184,2.717391304347826
Taiwan,2020,MEDI,36,184,19.565217391304348
Taiwan,2020,MULT,2,184,1.0869565217391304
Taiwan,2020,NEUR,1,184,0.5434782608695652
Taiwan,2020,PHAR,1,184,0.5434782608695652
Taiwan,2020,PHYS,81,184,44.02173913043478
Taiwan,2020,PSYC,7,184,3.804347826086957
Taiwan,2020,SOCI,1,184,0.5434782608695652
Tanzania,2020,MEDI,2,3,66.66666666666666
Tanzania,2020,PHAR,1,3,33.33333333333333
Thailand,2020,AGRI,181,3164,5.720606826801517
Thailand,2020,ARTS,29,3164,0.9165613147914033
Thailand,2020,BIOC,214,3164,6.763590391908976
Thailand,2020,BUSI,52,3164,1.643489254108723
Thailand,2020,CENG,134,3164,4.235145385587864
Thailand,2020,CHEM,178,3164,5.625790139064475
Thailand,2020,COMP,175,3164,5.530973451327434
Thailand,2020,DECI,8,3164,0.2528445006321113
Thailand,2020,DENT,28,3164,0.8849557522123894
Thailand,2020,EART,58,3164,1.8331226295828067
Thailand,2020,ECON,40,3164,1.2642225031605563
Thailand,2020,ENER,116,3164,3.6662452591656134
Thailand,2020,ENGI,168,3164,5.3097345132743365
Thailand,2020,ENVI,159,3164,5.025284450063211
Thailand,2020,HEAL,25,3164,0.7901390644753475
Thailand,2020,IMMU,88,3164,2.781289506953224
Thailand,2020,MATE,186,3164,5.878634639696586
Thailand,2020,MATH,48,3164,1.5170670037926675
Thailand,2020,MEDI,675,3164,21.333754740834387
Thailand,2020,MULT,119,3164,3.761061946902655
Thailand,2020,NEUR,42,3164,1.3274336283185841
Thailand,2020,NURS,17,3164,0.5372945638432364
Thailand,2020,PHAR,88,3164,2.781289506953224
Thailand,2020,PHYS,170,3164,5.372945638432364
Thailand,2020,PSYC,23,3164,0.7269279393173199
Thailand,2020,SOCI,101,3164,3.192161820480405
Thailand,2020,VETE,42,3164,1.3274336283185841
Timor-Leste,2020,MEDI,1,1,100.0
Togo,2020,MEDI,1,1,100.0
Trinidad and Tobago,2020,AGRI,2,2,100.0
Tunisia,2020,ENVI,1,4,25.0
Tunisia,2020,MATE,1,4,25.0
Tunisia,2020,MEDI,2,4,50.0
Turkey,2020,AGRI,2,111,1.8018018018018018
Turkey,2020,COMP,1,111,0.9009009009009009
Turkey,2020,ENER,1,111,0.9009009009009009
Turkey,2020,ENGI,14,111,12.612612612612612
Turkey,2020,HEAL,1,111,0.9009009009009009
Turkey,2020,MATE,1,111,0.9009009009009009
Turkey,2020,MEDI,9,111,8.108108108108109
Turkey,2020,MULT,1,111,0.9009009009009009
Turkey,2020,PHYS,77,111,69.36936936936937
Turkey,2020,PSYC,4,111,3.6036036036036037
Uganda,2020,IMMU,1,8,12.5
Uganda,2020,MEDI,4,8,50.0
Uganda,2020,MULT,1,8,12.5
Uganda,2020,PSYC,2,8,25.0
Ukraine,2020,CENG,1,96,1.0416666666666665
Ukraine,2020,COMP,1,96,1.0416666666666665
Ukraine,2020,ENGI,14,96,14.583333333333334
Ukraine,2020,MEDI,2,96,2.083333333333333
Ukraine,2020,MULT,1,96,1.0416666666666665
Ukraine,2020,PHYS,76,96,79.16666666666666
Ukraine,2020,PSYC,1,96,1.0416666666666665
United Arab Emirates,2020,ENVI,1,9,11.11111111111111
United Arab Emirates,2020,MATE,2,9,22.22222222222222
United Arab Emirates,2020,MEDI,5,9,55.55555555555556
United Arab Emirates,2020,PHYS,1,9,11.11111111111111
United Kingdom,2020,AGRI,15,273,5.4945054945054945
United Kingdom,2020,BIOC,12,273,4.395604395604396
United Kingdom,2020,BUSI,2,273,0.7326007326007326
United Kingdom,2020,CENG,6,273,2.197802197802198
United Kingdom,2020,CHEM,3,273,1.098901098901099
United Kingdom,2020,COMP,4,273,1.465201465201465
United Kingdom,2020,DENT,1,273,0.3663003663003663
United Kingdom,2020,EART,5,273,1.8315018315018317
United Kingdom,2020,ECON,1,273,0.3663003663003663
United Kingdom,2020,ENER,4,273,1.465201465201465
United Kingdom,2020,ENGI,17,273,6.227106227106227
United Kingdom,2020,ENVI,5,273,1.8315018315018317
United Kingdom,2020,HEAL,1,273,0.3663003663003663
United Kingdom,2020,IMMU,7,273,2.564102564102564
United Kingdom,2020,MATE,3,273,1.098901098901099
United Kingdom,2020,MATH,3,273,1.098901098901099
United Kingdom,2020,MEDI,62,273,22.71062271062271
United Kingdom,2020,MULT,6,273,2.197802197802198
United Kingdom,2020,NEUR,8,273,2.93040293040293
United Kingdom,2020,PHAR,8,273,2.93040293040293
United Kingdom,2020,PHYS,89,273,32.6007326007326
United Kingdom,2020,PSYC,8,273,2.93040293040293
United Kingdom,2020,SOCI,2,273,0.7326007326007326
United Kingdom,2020,VETE,1,273,0.3663003663003663
United States,2020,AGRI,28,519,5.394990366088632
United States,2020,ARTS,1,519,0.1926782273603083
United States,2020,BIOC,28,519,5.394990366088632
United States,2020,BUSI,5,519,0.9633911368015413
United States,2020,CENG,6,519,1.1560693641618496
United States,2020,CHEM,10,519,1.9267822736030826
United States,2020,COMP,15,519,2.8901734104046244
United States,2020,DECI,1,519,0.1926782273603083
United States,2020,DENT,2,519,0.3853564547206166
United States,2020,EART,7,519,1.348747591522158
United States,2020,ECON,9,519,1.7341040462427744
United States,2020,ENER,5,519,0.9633911368015413
United States,2020,ENGI,25,519,4.8169556840077075
United States,2020,ENVI,11,519,2.119460500963391
United States,2020,HEAL,1,519,0.1926782273603083
United States,2020,IMMU,12,519,2.312138728323699
United States,2020,MATE,8,519,1.5414258188824663
United States,2020,MATH,9,519,1.7341040462427744
United States,2020,MEDI,177,519,34.104046242774565
United States,2020,MULT,19,519,3.6608863198458574
United States,2020,NEUR,10,519,1.9267822736030826
United States,2020,NURS,7,519,1.348747591522158
United States,2020,PHAR,8,519,1.5414258188824663
United States,2020,PHYS,93,519,17.91907514450867
United States,2020,PSYC,9,519,1.7341040462427744
United States,2020,SOCI,9,519,1.7341040462427744
United States,2020,VETE,4,519,0.7707129094412332
Uruguay,2020,MEDI,3,3,100.0
Uzbekistan,2020,MEDI,1,12,8.333333333333332
Uzbekistan,2020,PHYS,11,12,91.66666666666666
Venezuela,2020,MEDI,2,2,100.0
Viet Nam,2020,AGRI,4,78,5.128205128205128
Viet Nam,2020,BIOC,3,78,3.8461538461538463
Viet Nam,2020,CENG,1,78,1.282051282051282
Viet Nam,2020,CHEM,3,78,3.8461538461538463
Viet Nam,2020,COMP,2,78,2.564102564102564
Viet Nam,2020,DENT,3,78,3.8461538461538463
Viet Nam,2020,EART,3,78,3.8461538461538463
Viet Nam,2020,ECON,3,78,3.8461538461538463
Viet Nam,2020,ENER,1,78,1.282051282051282
Viet Nam,2020,ENGI,8,78,10.256410256410255
Viet Nam,2020,ENVI,8,78,10.256410256410255
Viet Nam,2020,IMMU,3,78,3.8461538461538463
Viet Nam,2020,MATE,3,78,3.8461538461538463
Viet Nam,2020,MEDI,26,78,33.33333333333333
Viet Nam,2020,MULT,1,78,1.282051282051282
Viet Nam,2020,NEUR,1,78,1.282051282051282
Viet Nam,2020,PHAR,3,78,3.8461538461538463
Viet Nam,2020,PSYC,1,78,1.282051282051282
Viet Nam,2020,VETE,1,78,1.282051282051282
Yemen,2020,MEDI,1,1,100.0
Zambia,2020,MEDI,2,2,100.0
Zimbabwe,2020,MEDI,1,1,100.0
